threshold,precision,recall
0.08004105498099254,0.16954116498535632,0.9489981785063752
0.08006961500626893,0.17004578155657293,0.9471766848816029
0.08010395105780894,0.1702127659574468,0.9471766848816029
0.08010809535689643,0.17071569271175313,0.9471766848816029
0.08011167683805835,0.17077175697865354,0.9471766848816029
0.08073600323355999,0.17105263157894737,0.9471766848816029
0.08107452336223478,0.17116524028966426,0.9471766848816029
0.08184212325801087,0.17139090309822017,0.9471766848816029
0.08226838400385142,0.17144741180349488,0.9471766848816029
0.08308423135251825,0.17150395778364116,0.9471766848816029
0.08349070131242323,0.17167381974248927,0.9471766848816029
0.08396000083621999,0.17178724810042947,0.9471766848816029
0.08403154993755932,0.17195767195767195,0.9471766848816029
0.08415360737172663,0.17201455507773736,0.9471766848816029
0.08442292401489179,0.17207147584381205,0.9471766848816029
0.0847401268109369,0.17270009963467287,0.9471766848816029
0.08522541057917594,0.17275747508305647,0.9471766848816029
0.08569552784588046,0.17248255234297108,0.9453551912568307
0.08712370694010946,0.17253989361702127,0.9453551912568307
0.08755225741266613,0.17265469061876249,0.9453551912568307
0.08912889393173752,0.17271214642262894,0.9453551912568307
0.0891577743024231,0.17276964047936086,0.9453551912568307
0.08942583528745249,0.17260913028990338,0.9435336976320583
0.09334349005303896,0.17233333333333334,0.941712204007286
0.09393378516026955,0.17239079693231077,0.941712204007286
0.09453521922561467,0.17250583917250584,0.941712204007286
0.09514678989316286,0.17222963951935916,0.9398907103825137
0.09531745452669908,0.17240227196792515,0.9398907103825137
0.0954193244188779,0.17245989304812834,0.9398907103825137
0.09846729948532393,0.17251755265797392,0.9398907103825137
0.0988012966042759,0.17315436241610738,0.9398907103825137
0.098911023024511,0.17293485560779046,0.9380692167577414
0.09929130028788011,0.1730057219791316,0.936247723132969
0.10088755378716728,0.17306397306397306,0.936247723132969
0.10133506650199704,0.17318059299191374,0.936247723132969
0.10166999359714715,0.17323896191439164,0.936247723132969
0.10174707285900925,0.17329737019554955,0.936247723132969
0.10210558341051931,0.1733558178752108,0.936247723132969
0.1021324917857208,0.17341430499325236,0.936247723132969
0.10352675731235256,0.17347283158960514,0.936247723132969
0.10416770410936788,0.17353139770425388,0.936247723132969
0.10480924997521085,0.17359000337723743,0.936247723132969
0.10564271586558964,0.17364864864864865,0.936247723132969
0.10643393999153124,0.17370733355863469,0.936247723132969
0.10752542562872248,0.1737660581473969,0.936247723132969
0.10902850560185702,0.17382482245519107,0.936247723132969
0.10910804559716607,0.17441465897522904,0.936247723132969
0.1095117081888337,0.17447386286490157,0.936247723132969
0.11247229630195285,0.17453310696095076,0.936247723132969
0.11248522609474666,0.17459239130434784,0.936247723132969
0.11273592128133778,0.17477048622917374,0.936247723132969
0.11330394830744069,0.17482993197278912,0.936247723132969
0.11389210657783655,0.1748894181694454,0.936247723132969
0.1155194310671415,0.1749489448604493,0.936247723132969
0.11620221348018754,0.17500851208716378,0.936247723132969
0.11627416757511412,0.17506811989100818,0.936247723132969
0.11680378239062487,0.1752471871803614,0.936247723132969
0.11779410403474647,0.1753069577080491,0.936247723132969
0.11841836286659943,0.175366769020812,0.936247723132969
0.1186895229703767,0.1755464480874317,0.936247723132969
0.12038395854691357,0.1752647762213871,0.9344262295081968
0.12128346372055136,0.17532467532467533,0.9344262295081968
0.121487258746324,0.17504273504273504,0.9326047358834244
0.12242477981046793,0.17528243752139677,0.9326047358834244
0.12324352914056128,0.17534246575342466,0.9326047358834244
0.12335334519791948,0.17540253511476533,0.9326047358834244
0.12360794357970517,0.1755829903978052,0.9326047358834244
0.1241579254710921,0.17542052866460695,0.930783242258652
0.12417476179105222,0.17513736263736263,0.9289617486338798
0.12426170930852341,0.17519752662315355,0.9289617486338798
0.12463406177223256,0.17525773195876287,0.9289617486338798
0.12513976107019015,0.17497421794431076,0.9271402550091075
0.12567720358020573,0.1750343878954608,0.9271402550091075
0.12591125706524975,0.17509459924320606,0.9271402550091075
0.1264202718059307,0.17521514629948365,0.9271402550091075
0.12642998250144374,0.17527548209366392,0.9271402550091075
0.12701825370292907,0.1754567390554981,0.9271402550091075
0.12703950060166314,0.17551724137931035,0.9271402550091075
0.12735541006617,0.175698998964446,0.9271402550091075
0.1274572313299904,0.1754932502596054,0.9234972677595629
0.12811570115887955,0.1755540166204986,0.9234972677595629
0.12838777782208113,0.17561482507793558,0.9234972677595629
0.1290202261317283,0.17567567567567569,0.9234972677595629
0.1292955542542221,0.17585848074921956,0.9234972677595629
0.12981998925976615,0.17591950034698126,0.9234972677595629
0.13083472897705947,0.17598056230475528,0.9234972677595629
0.13156522322690137,0.17604166666666668,0.9234972677595629
0.13356603097878494,0.1762252346193952,0.9234972677595629
0.13427128802122676,0.1762865090403338,0.9234972677595629
0.13456959796126458,0.17606123869171886,0.9216757741347905
0.13462739938674054,0.17577445179255133,0.9198542805100182
0.1349428684078157,0.1758356545961003,0.9198542805100182
0.13498971729805326,0.17560975609756097,0.9180327868852459
0.13648046124362279,0.1756709654932032,0.9180327868852459
0.1365880783866948,0.17597765363128492,0.9180327868852459
0.1367665143706036,0.17603911980440098,0.9180327868852459
0.13730051267994134,0.17622377622377622,0.9180327868852459
0.1384098568177598,0.17628541448058763,0.9180327868852459
0.13873900561022104,0.17634709587123862,0.9180327868852459
0.13930105395027528,0.1767800771659067,0.9180327868852459
0.13932695316466673,0.17696629213483145,0.9180327868852459
0.1393440890161301,0.17680140597539543,0.9162112932604736
0.13973112449651126,0.17651195499296765,0.9143897996357013
0.13974399895996004,0.176574041505452,0.9143897996357013
0.14215043996348312,0.17663617171006332,0.9143897996357013
0.14245105775251557,0.1766983456529391,0.9143897996357013
0.14267540515905344,0.17676056338028168,0.9143897996357013
0.14344950355276617,0.17682282493835857,0.9143897996357013
0.14346857783108138,0.17665726375176305,0.912568306010929
0.1434968291821307,0.17671957671957672,0.912568306010929
0.14385489715244665,0.17678193366266762,0.912568306010929
0.14541434683924734,0.1763250883392226,0.9089253187613844
0.14557133025553448,0.17638741604807354,0.9089253187613844
0.14594946008870632,0.1760961810466761,0.907103825136612
0.14638292522449245,0.17615847187831624,0.907103825136612
0.14714153316367645,0.1762208067940552,0.907103825136612
0.1476871814413581,0.175929203539823,0.9052823315118397
0.14802116299299814,0.1759915014164306,0.9052823315118397
0.14814286841098506,0.17605384342897626,0.9052823315118397
0.14815070780925388,0.17611622962437987,0.9052823315118397
0.14822566156518532,0.1761786600496278,0.9052823315118397
0.1482920489242493,0.17588652482269504,0.9034608378870674
0.14847748816075212,0.17632420902950588,0.9034608378870674
0.14943125848116529,0.17651245551601424,0.9034608378870674
0.14979209988472061,0.1770796144234202,0.9034608378870674
0.14993487670650638,0.17714285714285713,0.9034608378870674
0.15093683422076887,0.17784152025815705,0.9034608378870674
0.15094344451288674,0.17761033369214208,0.9016393442622951
0.15111327526784227,0.17767408470926058,0.9016393442622951
0.15122531798606706,0.17773788150807898,0.9016393442622951
0.15238597153460026,0.17780172413793102,0.9016393442622951
0.15336028100403784,0.1783001808318264,0.8979963570127505
0.15413793379248447,0.17836468885672938,0.8979963570127505
0.15430046228454322,0.1780673181324647,0.8961748633879781
0.15474276603410125,0.1781317885590152,0.8961748633879781
0.15617484799663917,0.17845484221980412,0.8961748633879781
0.15644806129483999,0.17851959361393324,0.8961748633879781
0.15681799820531792,0.1786492374727669,0.8961748633879781
0.15685121811072908,0.1787141300399564,0.8961748633879781
0.15701436101680774,0.17877906976744187,0.8961748633879781
0.15716621281737023,0.17884405670665213,0.8961748633879781
0.1575971599666417,0.1786104037831939,0.8943533697632058
0.15855242012766213,0.17831149927219797,0.8925318761384335
0.1585982947799081,0.17844136926438456,0.8925318761384335
0.16023501734940632,0.1785063752276867,0.8925318761384335
0.16077167250430877,0.17859751643535426,0.8907103825136612
0.1609080977777426,0.1782974059188893,0.8888888888888888
0.16110196778294783,0.17842778793418648,0.8888888888888888
0.16139436821481196,0.17819246249542628,0.8870673952641166
0.16143258757994505,0.17825768667642752,0.8870673952641166
0.1618074637790056,0.17832295862321493,0.8870673952641166
0.16189012995651775,0.1783882783882784,0.8870673952641166
0.1625578894356159,0.17851906158357772,0.8870673952641166
0.1631720044198749,0.17876889052709177,0.8834244080145719
0.16321415920496363,0.17890077462191073,0.8834244080145719
0.1636401670057495,0.17896678966789667,0.8834244080145719
0.16425566825641916,0.1790328534514581,0.8834244080145719
0.1651586484895712,0.17872968980797638,0.8816029143897997
0.16566858915128901,0.17886178861788618,0.8816029143897997
0.16610807534840213,0.1789279112754159,0.8816029143897997
0.1662026305227504,0.17906030336662968,0.8816029143897997
0.16629166210361532,0.17875647668393782,0.8797814207650273
0.1664373777666301,0.17882265827471308,0.8797814207650273
0.16658011279629306,0.17888888888888888,0.8797814207650273
0.16659283400280733,0.17895516858095592,0.8797814207650273
0.1668277724808315,0.17871709306637004,0.8779599271402551
0.16728568502529878,0.17878338278931752,0.8779599271402551
0.16774842106435295,0.1789161098737936,0.8779599271402551
0.16776380146505698,0.17951582867783986,0.8779599271402551
0.167810064200849,0.179745889387145,0.8761384335154827
0.16829923679917036,0.17981308411214952,0.8761384335154827
0.16832742007185938,0.17988032909498877,0.8761384335154827
0.16848332938985813,0.17994762439206885,0.8761384335154827
0.16965220705556433,0.18008236615499812,0.8761384335154827
0.1700952494288579,0.1802848575712144,0.8761384335154827
0.17013096744236902,0.18048780487804877,0.8761384335154827
0.17015642786933563,0.18069120961682944,0.8761384335154827
0.1709232120235211,0.18038331454340473,0.8743169398907104
0.17133029007693332,0.18045112781954886,0.8743169398907104
0.17133222742562743,0.1807909604519774,0.8743169398907104
0.1716859237740249,0.1808590806330068,0.8743169398907104
0.17184243453349063,0.18099547511312217,0.8743169398907104
0.17197782851135057,0.1810637495284798,0.8743169398907104
0.17320805303764228,0.1811320754716981,0.8743169398907104
0.1733175113888477,0.1812004530011325,0.8743169398907104
0.17347856533269237,0.18126888217522658,0.8743169398907104
0.1736506354470419,0.18147448015122875,0.8743169398907104
0.17389923157175283,0.1815431164901664,0.8743169398907104
0.17393937531243192,0.18161180476730987,0.8743169398907104
0.1739569816251973,0.1817493373722075,0.8743169398907104
0.17438916029775414,0.18181818181818182,0.8743169398907104
0.17441380310702295,0.18188707843880259,0.8743169398907104
0.1746050756364289,0.1819560272934041,0.8743169398907104
0.17489699289025762,0.1820250284414107,0.8743169398907104
0.17522993857915461,0.18209408194233687,0.8743169398907104
0.17611531887725326,0.18216318785578747,0.8743169398907104
0.17612194149999838,0.18223234624145787,0.8743169398907104
0.17659200509678274,0.18206005321170657,0.8724954462659381
0.17674740790695775,0.18212927756653993,0.8724954462659381
0.17681873391995526,0.18219855458349182,0.8724954462659381
0.1768664395449161,0.1823372668443091,0.8724954462659381
0.17688428000019346,0.1824761904761905,0.8724954462659381
0.1770046269182068,0.18254573170731708,0.8724954462659381
0.17713378725287324,0.18261532596263821,0.8724954462659381
0.17724878014599205,0.18268497330282227,0.8724954462659381
0.1773229202304352,0.18237314002289204,0.8706739526411658
0.1774716528811228,0.18244274809160305,0.8706739526411658
0.1774908195985603,0.18213058419243985,0.8688524590163934
0.17760975267769263,0.1823394495412844,0.8688524590163934
0.17799690937363152,0.1824091778202677,0.8688524590163934
0.1783699607932592,0.18247895944912013,0.8688524590163934
0.1785536698360069,0.1826186830015314,0.8688524590163934
0.1787623982523371,0.18268862504787436,0.8688524590163934
0.17880883232176847,0.18275862068965518,0.8688524590163934
0.17908836218142393,0.18282866998850134,0.8688524590163934
0.17918415204884858,0.1822716807367613,0.8652094717668488
0.17924585236734025,0.18234165067178504,0.8652094717668488
0.17927498208181972,0.18241167434715821,0.8652094717668488
0.17953235019133187,0.18213323065075088,0.8615664845173042
0.17985448271906918,0.18220338983050846,0.8615664845173042
0.17998024887398445,0.18227360308285165,0.8615664845173042
0.18044513697088674,0.18241419205553414,0.8615664845173042
0.1805896119818331,0.18248456790123457,0.8615664845173042
0.18067436908447393,0.18255499807024314,0.8615664845173042
0.18074836620643764,0.18262548262548262,0.8615664845173042
0.1808908304382459,0.18230977211278485,0.8597449908925319
0.1813077412477998,0.18199381761978362,0.8579234972677595
0.1817817199425897,0.1820641669887901,0.8579234972677595
0.18211562960134944,0.18174787316318639,0.8561020036429873
0.18214793474091506,0.181431334622824,0.8542805100182149
0.1825022676671391,0.18111455108359134,0.8524590163934426
0.18302320585863058,0.18132506780317706,0.8524590163934426
0.18321645216835836,0.1810077519379845,0.8506375227686703
0.18337166366332375,0.18114817688130333,0.8506375227686703
0.18365346576536626,0.18121847109041522,0.8506375227686703
0.18387884290966408,0.18090062111801242,0.848816029143898
0.18388327417627542,0.18097087378640778,0.848816029143898
0.18389591510021805,0.18104118104118105,0.848816029143898
0.18428118339900582,0.18111154294597745,0.848816029143898
0.1844341104485627,0.18118195956454122,0.848816029143898
0.18473203226027113,0.18125243096071567,0.848816029143898
0.1851852311162255,0.18132295719844357,0.848816029143898
0.18591168595788526,0.18146417445482865,0.848816029143898
0.18602705106562098,0.18153486560186988,0.848816029143898
0.18658209769391257,0.18121590023382697,0.8469945355191257
0.18679785829445614,0.1809672386895476,0.8451730418943534
0.18691194373063003,0.18064767850175575,0.843351548269581
0.1870567412384264,0.18039828192112456,0.8415300546448088
0.18706411138240586,0.18046875,0.8415300546448088
0.18709716458403738,0.18053927315357562,0.8415300546448088
0.18730133298151638,0.18060985144644254,0.8415300546448088
0.18731773154212228,0.18082191780821918,0.8415300546448088
0.18797819420940545,0.18089271730618636,0.8415300546448088
0.1884085788819519,0.1809635722679201,0.8415300546448088
0.18967637790466743,0.18124754805806198,0.8415300546448088
0.1900400443927978,0.18138987043580684,0.8415300546448088
0.19006659941931026,0.1814611154752553,0.8415300546448088
0.19016871269848504,0.18167518678725914,0.8415300546448088
0.19041435030732062,0.18181818181818182,0.8415300546448088
0.19049906385439216,0.18188976377952756,0.8415300546448088
0.19081156079842207,0.18196140212682158,0.8415300546448088
0.19121386954406705,0.18203309692671396,0.8415300546448088
0.1917109267996851,0.1821048482459598,0.8415300546448088
0.19204893123062916,0.18178233438485805,0.8397085610200364
0.1927452395126332,0.18185404339250494,0.8397085610200364
0.19290688342331394,0.1819258089976322,0.8397085610200364
0.19306396520758703,0.181997631267272,0.8397085610200364
0.1933025303337694,0.18167456556082148,0.8378870673952641
0.19437437479519445,0.1817463453180561,0.8378870673952641
0.1944022194267035,0.18156645569620253,0.8360655737704918
0.19506887488449282,0.18163830629204591,0.8360655737704918
0.1954105048410969,0.18185419968304278,0.8360655737704918
0.19545819261477423,0.18192627824019025,0.8360655737704918
0.19580115017677124,0.18199841395717684,0.8360655737704918
0.19625858347938022,0.182070606902023,0.8360655737704918
0.1968227852304593,0.18221516474791585,0.8360655737704918
0.19716111587671853,0.18286852589641434,0.8360655737704918
0.19720689216150813,0.18301435406698566,0.8360655737704918
0.19772739564557934,0.1831604150039904,0.8360655737704918
0.1978031274204472,0.18345323741007194,0.8360655737704918
0.19848660734772428,0.1835265893642543,0.8360655737704918
0.19876327435355004,0.18374699759807847,0.8360655737704918
0.19876421659084562,0.18404170008019247,0.8360655737704918
0.1992577786982828,0.18411552346570398,0.8360655737704918
0.19925979560453697,0.18418940609951845,0.8360655737704918
0.19926454619801362,0.18455971049457176,0.8360655737704918
0.19959349275624108,0.1847082494969819,0.8360655737704918
0.20013603450230333,0.18412570507655115,0.8324225865209471
0.20020116838124843,0.1841999193873438,0.8324225865209471
0.20021699245813274,0.1842741935483871,0.8324225865209471
0.20042368108822164,0.1844229217110573,0.8324225865209471
0.20066793465751365,0.18409366168752522,0.8306010928961749
0.20073888945505602,0.1841680129240711,0.8306010928961749
0.20110285070908407,0.18424242424242424,0.8306010928961749
0.2011646497204423,0.18431689571544058,0.8306010928961749
0.20156330375002543,0.18439142741609382,0.8306010928961749
0.2016607001107208,0.18446601941747573,0.8306010928961749
0.20172078818129627,0.18454067179279643,0.8306010928961749
0.20172505866423662,0.18461538461538463,0.8306010928961749
0.20172632873384466,0.18428513568246255,0.8287795992714025
0.20190350011410008,0.18435980551053485,0.8287795992714025
0.20192642378156248,0.1845841784989858,0.8287795992714025
0.2024070518453288,0.1847340641494113,0.8287795992714025
0.20250856264010142,0.18495934959349594,0.8287795992714025
0.2025124671048486,0.18510984540276648,0.8287795992714025
0.20270096277470873,0.18518518518518517,0.8287795992714025
0.20273622998267973,0.18526058631921824,0.8287795992714025
0.20279048061696797,0.18533604887983707,0.8287795992714025
0.2029075370200157,0.18541157294213528,0.8287795992714025
0.20306357311402726,0.185487158581329,0.8287795992714025
0.2032596896475905,0.18571428571428572,0.8287795992714025
0.20346274444309378,0.18579011841567986,0.8287795992714025
0.203513792814373,0.18586601307189543,0.8287795992714025
0.20357872946550987,0.18594196975888844,0.8287795992714025
0.20358444729991795,0.18601798855273916,0.8287795992714025
0.20393546544869656,0.18624641833810887,0.8287795992714025
0.20427261175873523,0.1863226863226863,0.8287795992714025
0.20432574839424353,0.18598934862761163,0.8269581056466302
0.20459016405436334,0.18621821164889255,0.8269581056466302
0.20476088584085728,0.18629462453836684,0.8269581056466302
0.20505257388442943,0.1863711001642036,0.8269581056466302
0.20522456811426745,0.18603696098562628,0.825136612021858
0.20529838660358837,0.18611339359079704,0.825136612021858
0.20534962146116859,0.18618988902589395,0.825136612021858
0.20549596341691465,0.1860082304526749,0.8233151183970856
0.20563601040126328,0.18608480856319473,0.8233151183970856
0.20571303732426482,0.1863149216817807,0.8233151183970856
0.20593141731860504,0.18639175257731957,0.8233151183970856
0.2059506477169646,0.18646864686468648,0.8233151183970856
0.20612539826957568,0.18613289310771772,0.8214936247723132
0.20627767675497258,0.18713692946058091,0.8214936247723132
0.20662461815397523,0.18687707641196014,0.819672131147541
0.20706536369648157,0.18695471541337766,0.819672131147541
0.20708493133733305,0.18703241895261846,0.819672131147541
0.20732592319126897,0.18718801996672213,0.819672131147541
0.20748908134026264,0.18692756036636138,0.8178506375227687
0.20806910502241122,0.18658892128279883,0.8160291438979964
0.20807822854437386,0.18674447686536055,0.8160291438979964
0.2081384948020933,0.18682235195996663,0.8160291438979964
0.20839626899833436,0.1871345029239766,0.8160291438979964
0.20842978002613685,0.18729096989966554,0.8160291438979964
0.20853356287777214,0.18736930154746967,0.8160291438979964
0.20908209469336436,0.187683284457478,0.8160291438979964
0.2103238034759867,0.18776194467728416,0.8160291438979964
0.21052409602172603,0.18742138364779873,0.8142076502732241
0.21086516938189034,0.18708053691275167,0.8123861566484517
0.21090456570615593,0.1867394041124633,0.8105646630236795
0.2110245419620559,0.18686868686868688,0.8087431693989071
0.21104788050477263,0.18702611625947768,0.8087431693989071
0.21109744580964293,0.18710493046776233,0.8087431693989071
0.2114012273990675,0.18726275832981865,0.8087431693989071
0.21152283763184165,0.18691983122362868,0.8069216757741348
0.21154962036728597,0.1869987336428873,0.8069216757741348
0.2117593277030631,0.18707770270270271,0.8069216757741348
0.21198165992657442,0.18715673848753697,0.8069216757741348
0.21248327489986005,0.18731501057082453,0.8069216757741348
0.21250887386168898,0.18739424703891708,0.8069216757741348
0.21308516378466644,0.18747355057130766,0.8069216757741348
0.2133622543705559,0.18755292125317527,0.8069216757741348
0.2134586167193403,0.18763235916984328,0.8069216757741348
0.21377103487200289,0.18771186440677967,0.8069216757741348
0.21380052857623377,0.18779143704959728,0.8069216757741348
0.2138520036730748,0.1878710771840543,0.8069216757741348
0.213891816504525,0.18803056027164686,0.8069216757741348
0.21393743797035086,0.18768577494692146,0.8051001821493625
0.21405934323894063,0.18776550552251486,0.8051001821493625
0.2143762214515691,0.1874203144921377,0.8032786885245902
0.2143839826124324,0.1870748299319728,0.8014571948998178
0.21441113526260783,0.18715440238196512,0.8014571948998178
0.21454892607837792,0.18723404255319148,0.8014571948998178
0.21477232172114655,0.18747337025990626,0.8014571948998178
0.21479721758045064,0.18712702472293266,0.7996357012750456
0.2149045193639935,0.18720682302771854,0.7996357012750456
0.21497374563948857,0.18728668941979523,0.7996357012750456
0.2151204484172228,0.1873666239863423,0.7996357012750456
0.21558464715612677,0.1876068376068376,0.7996357012750456
0.21582464602484797,0.1876870457460453,0.7996357012750456
0.21612156024045007,0.18776732249786143,0.7996357012750456
0.21625273988153865,0.1878476679503637,0.7996357012750456
0.21661461807568855,0.1879280821917808,0.7996357012750456
0.21694968705054682,0.1880085653104925,0.7996357012750456
0.21758571186094125,0.1881697385340763,0.7996357012750456
0.21775783200591883,0.18825042881646656,0.7996357012750456
0.21788603850233793,0.1887117621714778,0.7978142076502732
0.21799299839708416,0.18879310344827585,0.7978142076502732
0.21853019909717403,0.1888745148771022,0.7978142076502732
0.21853774925937283,0.18895599654874892,0.7978142076502732
0.21882163790254666,0.18868739205526772,0.7959927140255009
0.2189413227024364,0.18849978383052313,0.7941712204007286
0.21896991571283395,0.18831168831168832,0.7923497267759563
0.21921688071712633,0.18839324382849718,0.7923497267759563
0.21979743655223552,0.18847487001733101,0.7923497267759563
0.2207166732834283,0.18855656697009102,0.7923497267759563
0.2207314165322778,0.18872017353579176,0.7923497267759563
0.2208982746254363,0.18880208333333334,0.7923497267759563
0.22091995152906033,0.18888406426400348,0.7923497267759563
0.22129895359739338,0.1889661164205039,0.7923497267759563
0.22131341137884017,0.18904823989569752,0.7923497267759563
0.22142073089031006,0.1891304347826087,0.7923497267759563
0.22142096536990033,0.1888598781549173,0.7905282331511839
0.22144328660399343,0.1889420983892033,0.7905282331511839
0.221578389006988,0.18933100131176214,0.7887067395264117
